Date,N_ary,Binary_Spoke-expanded,Interactions,True_Binary
2021-06-29,37683,1146113,743722,706039
2021-06-30,37683,1146131,743740,706057
2021-07-01,37688,1146190,743768,706080
2021-07-02,37688,1146196,743774,706086
2021-07-03,37689,1146198,743775,706086
2021-07-05,37691,1146215,743790,706099
2021-07-06,37697,1146237,743802,706105
2021-07-07,37702,1146348,743821,706119
2021-07-08,37704,1146359,743828,706124
2021-07-09,37707,1146432,743845,706138
2021-07-10,37712,1146455,743853,706141
2021-07-12,37712,1146464,743862,706150
2021-07-13,37714,1146474,743870,706156
2021-07-14,37726,1146710,743909,706183
2021-07-15,37757,1147250,743967,706210
2021-07-16,37770,1147321,744008,706238
2021-07-19,37777,1147402,744055,706278
2021-07-20,37780,1147436,744077,706297
2021-07-21,37783,1147570,744157,706374
2021-07-22,37788,1148530,744173,706385
2021-07-23,37791,1148636,744176,706385
2021-07-24,37792,1148652,744177,706385
2021-07-26,37799,1149995,744199,706400
2021-07-27,37802,1150279,744235,706433
2021-07-28,37817,1151528,744261,706444
2021-07-29,37828,1151692,744392,706564
2021-07-30,37830,1151757,744447,706617
2021-08-02,37836,1151796,744472,706636
2021-08-03,37836,1151805,744481,706645
2021-08-04,37839,1151836,744503,706664
2021-08-05,37852,1152627,744539,706687
2021-08-06,37853,1152635,744545,706692
2021-08-09,37857,1152671,744556,706699
2021-08-10,37858,1152676,744560,706702
2021-08-11,37858,1152680,744564,706706
2021-08-12,37860,1152698,744580,706720
2021-08-13,37860,1152700,744582,706722
2021-08-16,37860,1152701,744583,706723
2021-08-17,37864,1152717,744594,706730
2021-08-18,37875,1152751,744617,706742
2021-08-19,37876,1152757,744622,706746
2021-08-20,37876,1152760,744625,706749
2021-08-23,37879,1152771,744633,706754
2021-08-24,37888,1153033,744642,706754
2021-08-25,37900,1153501,744656,706756
2021-08-26,37900,1153502,744657,706757
2021-08-27,37902,1153513,744664,706762
2021-08-29,37903,1153563,744665,706762
2021-08-31,37907,1153696,744673,706766
2021-09-01,37908,1153721,744697,706789
2021-09-02,37909,1153774,744700,706791
2021-09-03,37912,1154309,744707,706795
2021-09-06,37912,1154313,744711,706799
2021-09-07,37914,1154376,744718,706804
2021-09-08,37916,1154640,744737,706821
2021-09-09,37917,1154650,744746,706829
2021-09-10,37918,1154675,744760,706842
2021-09-11,37918,1154677,744762,706844
2021-09-12,37920,1154694,744775,706855
2021-09-13,37920,1154698,744779,706859
2021-09-14,37920,1154706,744787,706867
2021-09-15,37921,1154714,744790,706869
2021-09-16,37925,1154972,744821,706896
2021-09-20,37928,1155084,744837,706909
2021-09-21,37928,1155085,744838,706910
2021-09-22,37928,1155087,744840,706912
2021-09-23,37931,1155102,744852,706921
2021-09-27,37935,1155149,744856,706921
2021-09-28,37936,1155168,744874,706938
2021-09-29,37936,1155174,744880,706944
2021-09-30,37936,1155181,744887,706951
2021-10-04,37936,1155186,744892,706956
2021-10-05,37936,1155190,744896,706960
2021-10-06,37936,1155194,744900,706964
2021-10-07,37936,1155195,744901,706965
2021-10-11,37936,1155201,744907,706971
